#	Nathan	Bourne	2012	(via	email)
#	https://arxiv.org/pdf/1201.1916v2.pdf
#	
#	MEDZ	MEDM	MEDC	MLIMITS-	MLIMITS+	MEDMSTAR	MEDMSTARERR	MEDMDUST	MEDMDUSTERR	MEDDMS	MEDDMSERR	NBIN
#	
#	MLimits	is	the	limit	of	the	stellar	mass	used	
#	
0.13756	-19.853014	0.60805511	1.00000000e+07	1.16710861e+10	8.1517942e+09	2.2846568e+08	14341132.0	7804489.5	0.0019284252	0.0010470387	505	
0.18566	-20.547699	0.63097	1.00000000e+07	2.28410081e+10	1.7002951e+10	3.1179878e+08	18043048.0	8736572.0	0.0012209816	0.00057950459	563	
0.24583	-21.19639	0.64419651	1.00000000e+07	3.97302497e+10	2.9489252e+10	3.9373018e+08	35029400.0	14527624.0	0.0013087735	0.00054918171	570	
0.29936001	-21.726755	0.66110611	1.00000000e+07	6.59218801e+10	4.7981928e+10	8.5213805e+08	33095120.0	15991984.0	0.0007584031	0.00036648076	593	
0.090680003	-19.177156	0.59197426	2.77331635e+09	6.30493389e+09	4.2408402e+09	1.0030366e+08	6159674.0	4063875.0	0.0014474756	0.00095687906	401	
0.14002	-20.317911	0.62771416	1.16710861e+10	1.85623142e+10	1.4877259e+10	1.348832e+08	14596716.0	6745988.0	0.00097558938	0.00044766415	505	
0.19159999	-20.877974	0.63860321	2.28410081e+10	3.37327882e+10	2.792824e+10	1.7956722e+08	13664057.0	9296503.0	0.00047915976	0.00032533839	563	
0.25527501	-21.411003	0.66006851	3.97302497e+10	5.78478531e+10	4.9317523e+10	3.0415293e+08	11674276.0	7716468.0	0.00023930683	0.00015816986	570	
0.30211499	-21.884897	0.66616917	6.59218801e+10	9.12192717e+10	7.9914877e+10	3.5184595e+08	62281720.0	25457508.0	0.00080154731	0.00032672531	594	
0.097199999	-19.81629	0.61799431	6.30493389e+09	1.16894740e+10	8.6191811e+09	1.2562273e+08	5204094.0	2897860.8	0.00059689686	0.00033351229	401	
0.14686	-20.650114	0.64064026	1.85623142e+10	2.75579965e+10	2.2628248e+10	1.6831374e+08	7851976.0	5454796.0	0.00035109118	0.00024374678	505	
0.19573	-21.135723	0.65381432	3.37327882e+10	4.51480330e+10	3.8867055e+10	2.005353e+08	34701304.0	14494891.0	0.00089587277	0.00037477806	563	
0.25628999	-21.641573	0.66332626	5.78478531e+10	7.69257964e+10	6.7190981e+10	4.3686371e+08	41661404.0	15910068.0	0.00063881435	0.00024131242	570	
0.30375001	-22.032528	0.67254639	9.12192717e+10	1.18569247e+11	1.0543765e+11	6.3255936e+08	70231464.0	29028690.0	0.00066549849	0.00027771745	593	
0.09567	-20.400434	0.62804031	1.16894740e+10	2.13173678e+10	1.5597958e+10	2.3332899e+08	10901766.0	4449923.5	0.00070465665	0.00028677282	401	
0.14748999	-21.066954	0.65204811	2.75579965e+10	4.21106770e+10	3.3689412e+10	3.007575e+08	13503548.0	6602620.0	0.00041602744	0.00020305789	505	
0.19723	-21.421667	0.66482353	4.51480330e+10	6.19805450e+10	5.2972917e+10	3.453169e+08	47534276.0	16520225.0	0.00088986562	0.00030712353	563	
0.25781	-21.817265	0.67111874	7.69257964e+10	1.02180200e+11	8.7878017e+10	4.6532717e+08	27700702.0	13636070.0	0.00031766208	0.00015532107	570	
0.30412999	-22.18751	0.67811966	1.18569247e+11	1.52223367e+11	1.3424932e+11	5.2585267e+08	62501804.0	26640016.0	0.00047192129	0.00020010401	594	
0.099689998	-20.968878	0.64974976	2.13173678e+10	4.13541990e+10	2.809822e+10	5.2768048e+08	7920191.0	4035123.2	0.00026533759	0.00013571935	401	
0.144631	-21.493473	0.67160416	4.21106770e+10	6.77878579e+10	5.1832001e+10	7.9365773e+08	20252210.0	8057472.5	0.00039350725	0.0001598362	505	
0.19702999	-21.759312	0.67198372	6.19805450e+10	9.34084772e+10	7.4708099e+10	6.191943e+08	18719812.0	9304785.0	0.00024029597	0.00011957107	563	
0.25957501	-22.102119	0.68331051	1.02180200e+11	1.42298481e+11	1.1876952e+11	7.8382906e+08	27205452.0	11892997.0	0.00022853559	0.000100188	570	
0.311923	-22.430412	0.68478584	1.52223367e+11	2.08311615e+11	1.7516736e+11	1.4488758e+09	33917484.0	23373692.0	0.00018716116	0.00012796785	593	
0.102132	-21.763512	0.67677879	4.13541990e+10	8.49277682e+11	6.4126657e+10	1.8197743e+09	18746702.0	6984459.0	0.00028252357	0.00010544758	401	
0.145815	-22.100807	0.6941185	6.77878579e+10	8.15442035e+11	9.5478637e+10	1.7272017e+09	14590812.0	6492271.5	0.00014588579	6.4826243e-05	504	
0.197036	-22.261393	0.69246292	9.34084772e+10	5.12237076e+11	1.2668593e+11	1.7216717e+09	26365770.0	14212853.0	0.00021078269	0.0001136736	563	
0.26155499	-22.560362	0.69649792	1.42298481e+11	9.06143793e+11	1.8919534e+11	2.466678e+09	62376556.0	28485384.0	0.00030513218	0.00014096037	570	
0.31406599	-22.772196	0.6998558	2.08311615e+11	8.66900771e+11	2.7275516e+11	2.8020736e+09	46711420.0	32799584.0	0.00015239256	0.00010670433	593	
0.076930001	-18.875139	0.70778275	1.00000000e+07	7.53110067e+09	4.1604539e+09	1.0955541e+08	3248110.0	1869744.0	0.0011412448	0.00065040169	883	
0.13766	-20.006552	0.73267555	1.00000000e+07	1.81654815e+10	1.31899e+10	1.6951328e+08	5388748.5	4756999.0	0.00044104806	0.00038952564	1061	
0.18299	-20.620962	0.75536919	1.00000000e+07	3.20646676e+10	2.3568351e+10	2.5953266e+08	13809871.0	10142561.0	0.00067692139	0.00049146102	1013	
0.24489801	-21.243504	0.76904488	1.00000000e+07	5.43855698e+10	4.1652367e+10	5.473184e+08	12143285.0	12430160.0	0.00031617447	0.00032415948	928	
0.29959151	-21.769184	0.78412247	1.00000000e+07	8.39845069e+10	6.1487682e+10	1.23141e+09	6239518.0	8618905.0	0.00011075706	0.00015285547	854	
0.095320001	-19.74379	0.72647762	7.53110067e+09	1.55895235e+10	1.103347e+10	1.7124766e+08	9333797.0	4782766.0	0.00082868343	0.00042350744	884	
0.14349	-20.46883	0.74366379	1.81654815e+10	2.88107889e+10	2.3353739e+10	1.7309811e+08	5432780.5	6018792.0	0.0002357488	0.00026079823	1061	
0.19192	-20.986849	0.75716591	3.20646676e+10	4.64895304e+10	3.9149789e+10	1.6292107e+08	17090722.0	9958084.0	0.00042552064	0.00024728631	1013	
0.25128999	-21.474628	0.77518559	5.43855698e+10	7.52377856e+10	6.4949641e+10	3.5478624e+08	34392828.0	24742914.0	0.00050817669	0.00036681787	928	
0.29917499	-21.941277	0.78783035	8.39845069e+10	1.17236204e+11	1.0082705e+11	4.580729e+08	17975238.0	23196832.0	0.0001815022	0.00023389532	854	
0.099474996	-20.382906	0.73936081	1.55895235e+10	2.84677591e+10	2.1486868e+10	2.4137558e+08	13479631.0	5517786.5	0.00064872764	0.00026839771	884	
0.14384	-20.859644	0.74967384	2.88107889e+10	4.31727698e+10	3.5411223e+10	2.3083261e+08	15321147.0	8055290.0	0.00042806662	0.00022658096	1062	
0.19628	-21.260746	0.76577377	4.64895304e+10	6.58886574e+10	5.4315737e+10	2.9598563e+08	23671900.0	15538318.0	0.00042670732	0.00028345309	1013	
0.256805	-21.711102	0.77840519	7.52377856e+10	1.01693301e+11	8.7320912e+10	4.7164819e+08	48580404.0	28241130.0	0.00054224761	0.00031695809	928	
0.30721	-22.147261	0.79261017	1.17236204e+11	1.57686579e+11	1.3539928e+11	5.7215578e+08	13644269.0	17029124.0	0.00010654543	0.00013266222	855	
0.098019548	-20.934959	0.75370884	2.84677591e+10	5.20924692e+10	3.7347594e+10	3.1571011e+08	17703926.0	6573983.0	0.00046918046	0.00017884614	884	
0.1446	-21.288134	0.75697899	4.31727698e+10	7.12581857e+10	5.3842145e+10	3.9426275e+08	21411612.0	11963071.0	0.00037612015	0.00020807104	1061	
0.19739	-21.655582	0.76786232	6.58886574e+10	1.01592793e+11	8.0794952e+10	4.693967e+08	18468964.0	12811984.0	0.00023367762	0.00016225196	1013	
0.25896001	-21.987848	0.7862854	1.01693301e+11	1.45036493e+11	1.1940056e+11	6.5227334e+08	23842366.0	17750372.0	0.00019873152	0.00014781028	928	
0.31303999	-22.391939	0.80098152	1.57686579e+11	2.18484261e+11	1.8193991e+11	9.0128896e+08	21874694.0	19897456.0	0.00011951389	0.00010895379	854	
0.099195302	-21.706947	0.767313	5.20924692e+10	6.96892719e+11	8.1394491e+10	1.4015756e+09	12178550.0	4916285.0	0.00013842726	5.5879314e-05	883	
0.145227	-21.975601	0.76930428	7.12581857e+10	8.54862791e+11	1.0539298e+11	1.6215515e+09	8291538.5	5180548.0	6.4273139e-05	4.0146628e-05	1061	
0.19686	-22.263277	0.78110695	1.01592793e+11	8.57439863e+11	1.4410275e+11	2.0590812e+09	15456526.0	13443992.0	8.709664e-05	7.6125616e-05	1013	
0.25946999	-22.487822	0.79900742	1.45036493e+11	8.04267753e+11	1.9560903e+11	2.5447145e+09	20096320.0	20160780.0	9.3456765e-05	9.2806724e-05	927	
0.314688	-22.782217	0.81837559	2.18484261e+11	9.69785606e+11	2.8510867e+11	2.0991296e+09	10709736.0	17375618.0	3.314696e-05	5.3897602e-05	854	


